feature,best_lag,f_statistic,p_value,is_significant,significance_level,data_points,branch_id,heating_season,season_name,data_length,combination
wind_chill_lag_24h_mean,10,40.728749722177454,1.8125654867446248e-77,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
month,2,178.64765444567576,3.1140322924721716e-75,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
month_cos,2,178.64765444567536,3.1140322924737646e-75,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
hm_lag_24h_mean,10,36.53517716037791,2.7058390920332673e-69,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
ws_lag_3h_mean,12,30.210683740239272,3.279846073897014e-67,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
ws_lag_6h_mean,10,32.730237449736016,7.8590416412536e-62,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
hm_lag_6h_mean,10,32.391519193740606,3.645629251209987e-61,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
ws_lag_12h_mean,12,27.403770457616965,1.2120993305475764e-60,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
hm_ta_interaction,2,140.23687834937152,1.0346555607672318e-59,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
ta_humidity_interaction,2,140.23687834937152,1.0346555607672318e-59,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
hm_lag_3h_mean,12,26.319407521234908,4.2497807980491625e-58,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
ta_squared,6,44.062563612748164,1.590077772721297e-52,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
ws_fourier_sin_2,2,122.54882331068653,1.781623952757093e-52,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
hm_fourier_sin_2,2,122.54882331068653,1.781623952757093e-52,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
wind_chill_fourier_sin_2,2,122.54882331068653,1.781623952757093e-52,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
ta_fourier_sin_2,2,122.54882331068653,1.781623952757093e-52,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
ws,10,27.953643907920135,2.095196985880302e-52,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
ws_lag_24h_mean,12,23.44378950277223,2.483702547591661e-51,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
day_of_year_sin,2,116.6760603289738,4.633032471264072e-50,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
hm_lag_9h_mean,12,21.902642798398052,1.0737706823823296e-47,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
ws_lag_9h_mean,10,24.0905885956485,9.625167367252792e-45,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
ta_cubed,6,34.860512882114776,2.330505899910805e-41,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
dayofweek_cos,12,15.414507257047973,2.350473390662829e-32,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
wind_temp_interaction,12,14.25778251727498,1.268012721681668e-29,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
month_day_interaction,2,43.96854103741027,1.255731675528604e-19,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
hm_fourier_sin_3,3,17.08435896148953,5.005398705832528e-11,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
ta_fourier_sin_3,3,17.08435896148953,5.005398705832528e-11,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
wind_chill_fourier_sin_3,3,17.08435896148953,5.005398705832528e-11,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
ws_fourier_sin_3,3,17.08435896148953,5.005398705832528e-11,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
ws_fourier_cos_1,3,16.928749624224295,6.276538327418103e-11,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
hm_fourier_cos_1,3,16.928749624224295,6.276538327418103e-11,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
wind_chill_fourier_cos_1,3,16.928749624224295,6.276538327418103e-11,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
ta_fourier_cos_1,3,16.928749624224295,6.276538327418103e-11,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
ws_fourier_sin_1,3,16.11730238263539,2.0422840392446857e-10,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
wind_chill_fourier_sin_1,3,16.11730238263539,2.0422840392446857e-10,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
hm_fourier_sin_1,3,16.11730238263539,2.0422840392446857e-10,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
ta_fourier_sin_1,3,16.11730238263539,2.0422840392446857e-10,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
wd,1,38.90450872789921,4.882369901577254e-10,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
wd_lag_21h_mean,2,20.402661494525784,1.5182939784906126e-09,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
ta_fourier_cos_3,5,9.279206848928943,8.420961222219994e-09,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
wind_chill_fourier_cos_3,5,9.279206848928943,8.420961222219994e-09,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
hm_fourier_cos_3,5,9.279206848928943,8.420961222219994e-09,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
ws_fourier_cos_3,5,9.279206848928943,8.420961222219994e-09,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
wd_lag_24h_mean,1,29.65086144347165,5.4636773068053914e-08,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
wd_lag_15h_mean,10,4.460343058076225,2.7751753792140917e-06,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
wd_lag_18h_mean,5,6.559244902693877,4.352090513154453e-06,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
wd_lag_12h_mean,11,4.099593363398474,5.042691177288231e-06,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
daily_temp_range,2,9.536546749417031,7.3716317677011e-05,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
rn_day,10,3.3478269728840058,0.00023524650969697784,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
ta_diff_24h,10,3.215468837577435,0.0003907825281313291,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
wd_lag_9h_mean,2,7.7923826190938055,0.00041877360427767694,True,***,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
wd_lag_3h_mean,10,2.871510118740645,0.0014218242813906687,True,**,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
month_sin,12,2.1846920863977366,0.01016692380090934,True,*,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
wd_lag_6h_mean,3,3.248132662872422,0.02096398301524284,True,*,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
dayofweek,10,1.6924192531102684,0.07646014806398928,False,,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
rn_hr1_lag_18h_mean,1,2.6234278026121123,0.10537063544720726,False,,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
rn_hr1_lag_24h_mean,1,2.044097506427679,0.1528707689556766,False,,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
dayofweek_sin,2,1.8060023517504094,0.16443531029728217,False,,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
rn_hr1,1,1.8850512428702635,0.16983327924597907,False,,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
rn_hr1_lag_15h_mean,2,1.3794576222639525,0.25182732431154364,False,,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
rn_hr1_lag_6h_mean,1,1.2322943457497724,0.2670238446334836,False,,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
rn_hr1_lag_21h_mean,1,0.6307423003636076,0.4271273191441165,False,,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
rn_hr1_lag_12h_mean,1,0.6195576247688644,0.43125542839943576,False,,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
daily_temp_range_diff,10,1.0050454586172897,0.43628974023346145,False,,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
rn_hr1_lag_3h_mean,2,0.770265954791444,0.4629543263321292,False,,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
rn_hr1_lag_9h_mean,2,0.4643583056093973,0.6285700789635411,False,,4272,O,2,난방하강기 (2-4월),4272,Branch_O_Season_2
hour_cos,1,2019.5229121479867,0.0,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
hour,8,220.19548603237013,0.0,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
hour_sin,1,1701.1286857834245,0.0,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
hour_squared,9,269.96361549498613,0.0,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_lag_12h_mean,2,357.8798581472402,4.970575281456404e-149,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
hm_lag_18h_mean,1,694.6472957997393,2.3789074538701397e-146,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_chi_lag_12h_mean,2,336.5734780217357,1.411147170542442e-140,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
hm_lag_15h_mean,1,607.3533440198564,6.525869632321509e-129,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
wind_chill_lag_12h_mean,3,203.3119778482799,1.127346201546633e-126,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_lag_9h_mean,5,120.37459629888555,8.715595169410506e-123,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_chi_lag_9h_mean,4,144.2839778892794,6.223503821813556e-119,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_diff_6h,1,556.4414363013716,1.1899791534721359e-118,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_diff_12h,3,186.22763824522957,2.2013513401032506e-116,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_lag_18h_mean,1,525.4265570952813,2.2889242930675687e-112,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
hm_lag_12h_mean,2,261.97683437527365,1.269935579214717e-110,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
hm_lag_6h_mean,1,514.1640472091874,4.4452212392519125e-110,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
wind_chill_lag_9h_mean,5,102.75471375066518,4.191104795699875e-105,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
hm_lag_3h_mean,1,473.23973764432026,9.80072558649971e-102,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_lag_15h_mean,1,457.82455801361465,1.3986642582572067e-98,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_lag_6h_mean,11,45.49085438739506,7.0902274080577e-97,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_lag_3h_mean,11,44.16506533847197,5.800031673916082e-94,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_lag_21h_mean,2,220.54069829135724,9.74946728340827e-94,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_chi_lag_21h_mean,2,220.15871353864668,1.3978960921171316e-93,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_chi_lag_6h_mean,8,57.78351606145881,7.985552820692322e-92,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ws_lag_18h_mean,1,407.1390842792567,3.660085702023934e-88,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_chi_lag_3h_mean,11,41.439124265202054,5.810770206260084e-88,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
hm_lag_9h_mean,5,84.32340074046631,2.0558506016069674e-86,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
wind_chill_lag_21h_mean,2,201.57368637082578,5.999815526307827e-86,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
wind_chill_lag_6h_mean,11,39.24625677433636,4.0058234051034836e-83,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_lag_3h,12,34.61147708543209,4.7924711153367784e-79,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
wind_chill_lag_3h_mean,11,37.01343549650678,3.458884715543564e-78,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
hm_lag_21h_mean,2,176.27169596834003,1.6924359463059835e-75,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_chi_lag_18h_mean,1,332.7198363149226,9.765115127108113e-73,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
dayofweek_cos,12,31.733339527443384,4.1213494074981625e-72,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ws_lag_6h_mean,1,325.2272707229462,3.5610581152586045e-71,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
wind_chill_lag_18h_mean,12,27.904408643623157,7.277458960863425e-63,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_chi_lag_15h_mean,1,281.75741229680995,4.424686515852395e-62,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_cubed,3,97.77937553632438,4.6982613489165395e-62,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_squared,3,95.52534852034307,1.2012181569665406e-60,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_lag_2h,12,26.764997429450624,4.143687820121502e-60,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_chi,2,134.43673986727907,4.5627372053382e-58,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_lag_24h_mean,12,25.646160162288368,2.1097270534320174e-57,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_chi_lag_24h_mean,12,25.566407944192456,3.2901079056014276e-57,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
wind_chill_lag_15h_mean,10,29.047803038285778,2.2787029069529253e-55,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ws_lag_15h_mean,1,243.1966510951504,5.764855404221491e-54,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta,3,78.01900835840382,1.1245748031810057e-49,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ws_lag_3h_mean,1,219.72169878471513,5.292548342142341e-49,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
DCI,2,104.91932140839715,1.1845351483331556e-45,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ws_lag_9h_mean,1,187.04130755044451,4.5971709592494426e-42,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
wind_chill,3,65.41045608859156,9.858744025163459e-42,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
wind_chill_lag_24h_mean,2,86.91451217428647,4.939859794697119e-38,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
wd_lag_21h_mean,1,167.6811808014074,6.168938131334087e-38,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
hm_lag_24h_mean,3,58.55975581519667,2.104372066742243e-37,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_lag_1h,3,57.2383601482564,1.4428921899636589e-36,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
rn_day,10,19.221217176809674,2.117951731695519e-35,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
dayofweek,12,16.49165925683612,2.8982872908822394e-35,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
hm,3,53.799791243296696,2.17031911752317e-34,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ws_lag_21h_mean,1,148.3170116133997,8.555410279910273e-34,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
dayofweek_sin,12,14.579929412357851,1.1529351379920489e-30,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
day_of_year_cos,12,14.522948161850197,1.5798479447774064e-30,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
month_cos,12,13.7788918317496,9.620600533831528e-29,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
wd_lag_12h_mean,1,124.02314875047719,1.4095853182362893e-28,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
day_of_year,12,12.712771097207261,3.413942468242672e-26,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ws_lag_12h_mean,5,25.777607819234458,6.993055328639185e-26,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_fourier_cos_2,12,12.39621615482821,1.9434243775309343e-25,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
hm_fourier_cos_2,12,12.39621615482821,1.9434243775309343e-25,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ws_fourier_cos_2,12,12.39621615482821,1.9434243775309343e-25,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
wind_chill_fourier_cos_2,12,12.39621615482821,1.9434243775309343e-25,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
month,12,10.81092116423407,1.1353065538564207e-21,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
day_of_year_sin,12,10.75655628145436,1.5266183794298886e-21,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
wd_lag_9h_mean,1,88.56522363828897,6.449615960881532e-21,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
wind_temp_interaction,11,10.632475201282205,1.099738021531788e-19,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_fourier_sin_2,12,9.677529138340674,5.3358151481431445e-19,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
wind_chill_fourier_sin_2,12,9.677529138340674,5.3358151481431445e-19,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
hm_fourier_sin_2,12,9.677529138340674,5.3358151481431445e-19,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ws_fourier_sin_2,12,9.677529138340674,5.3358151481431445e-19,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
wd_lag_6h_mean,6,15.036692939895543,3.5082660462943216e-17,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
hm_ta_interaction,12,8.699875940041558,1.031512900088817e-16,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_humidity_interaction,12,8.699875940041558,1.031512900088817e-16,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
wd,1,69.05713366455194,1.1293177881255558e-16,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
wd_lag_15h_mean,12,8.361721811824319,6.299911953719735e-16,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
wd_lag_3h_mean,9,9.75532631152443,5.6149822684933324e-15,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
month_sin,12,7.840209648636572,1.0127059535548577e-14,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
HDD_18,12,6.851025591707994,1.8624624959189546e-12,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
wd_lag_24h_mean,12,6.745185958076304,3.238102263796847e-12,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
wd_lag_18h_mean,1,47.11811621284614,7.229053853702247e-12,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ws_lag_24h_mean,5,12.118508151248236,1.0261608115780186e-11,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ws,11,6.335149391576072,1.5888513640830412e-10,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
HDD_20,12,4.521414870712416,2.6295749979268747e-07,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
month_day_interaction,12,4.115945169597454,1.8845636588818829e-06,True,***,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
wind_chill_fourier_sin_1,2,6.327605118933616,0.0017960700487790204,True,**,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_fourier_sin_1,2,6.327605118933616,0.0017960700487790204,True,**,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
hm_fourier_sin_1,2,6.327605118933616,0.0017960700487790204,True,**,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ws_fourier_sin_1,2,6.327605118933616,0.0017960700487790204,True,**,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
hm_fourier_sin_3,2,5.950983972288381,0.002615859934101649,True,**,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
wind_chill_fourier_sin_3,2,5.950983972288381,0.002615859934101649,True,**,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ws_fourier_sin_3,2,5.950983972288381,0.002615859934101649,True,**,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_fourier_sin_3,2,5.950983972288381,0.002615859934101649,True,**,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_fourier_cos_3,2,5.943838255479865,0.002634588600598345,True,**,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ws_fourier_cos_3,2,5.943838255479865,0.002634588600598345,True,**,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
hm_fourier_cos_3,2,5.943838255479865,0.002634588600598345,True,**,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
wind_chill_fourier_cos_3,2,5.943838255479865,0.002634588600598345,True,**,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
rn_hr1_lag_9h_mean,3,3.701350840065374,0.011215804839351237,True,*,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_fourier_cos_1,2,4.441442826833171,0.011810617385320658,True,*,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ws_fourier_cos_1,2,4.441442826833171,0.011810617385320658,True,*,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
wind_chill_fourier_cos_1,2,4.441442826833171,0.011810617385320658,True,*,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
hm_fourier_cos_1,2,4.441442826833171,0.011810617385320658,True,*,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
daily_temp_range,12,1.8105850496098173,0.040906094114107915,True,*,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
rn_hr1_lag_6h_mean,6,2.151519697264039,0.04463073710249262,True,*,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
ta_diff_24h,2,3.0941076316791016,0.045374566518115764,True,*,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
rn_hr1_lag_12h_mean,7,1.8716674368222472,0.06984071529950704,False,,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
rn_hr1,3,2.0333708434796094,0.106938789206059,False,,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
rn_hr1_lag_15h_mean,1,2.2227494255087064,0.1360336627771626,False,,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
rn_hr1_lag_3h_mean,9,1.5051645205909108,0.1396378786981918,False,,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
rn_hr1_lag_24h_mean,11,1.3074829494553981,0.21282857552028947,False,,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
daily_temp_range_diff,2,1.2359322171663747,0.29062425424493576,False,,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
rn_hr1_lag_18h_mean,1,0.7953537608823216,0.3725153935966087,False,,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
rn_hr1_lag_21h_mean,2,0.3658694750012026,0.6936059801629457,False,,7344,P,0,비난방기 (5-9월),7344,Branch_P_Season_0
hour,10,182.13886926551925,0.0,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
hour_squared,11,190.42282735191665,0.0,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
DCI,12,115.74103038427084,9.76184940338428e-260,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
HDD_18,11,120.12369873824429,6.24565515317856e-249,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
HDD_20,11,114.60660452171527,3.330787513498904e-238,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_diff_6h,4,284.1601767764169,1.0360611587490008e-223,True,***,5897,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta,11,101.18462085911055,9.742230427865476e-212,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_humidity_interaction,12,93.10529711352468,1.613812281196352e-211,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
hm_ta_interaction,12,93.10529711352468,1.613812281196352e-211,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_chi,10,99.59278821578317,2.381750336867781e-191,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_lag_21h_mean,12,81.33064010804134,1.1144582533434195e-185,True,***,5882,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_lag_18h_mean,12,80.18737742572613,3.7077753256203332e-183,True,***,5885,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_chi_lag_21h_mean,10,92.35330852168265,6.640408096544533e-178,True,***,5882,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_chi_lag_18h_mean,12,74.9176139659324,1.9441162601708439e-171,True,***,5885,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_lag_15h_mean,10,88.50346844105269,9.704292197564967e-171,True,***,5888,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
ta_chi_lag_15h_mean,10,86.63944910843385,2.992777164492502e-167,True,***,5888,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
wind_chill_lag_18h_mean,12,64.62635963102609,2.9342614983507154e-148,True,***,5885,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
wind_chill_lag_21h_mean,12,63.02731616395762,1.2830760576821188e-144,True,***,5882,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
wind_chill_lag_15h_mean,10,74.02306567908155,2.1321889487841005e-143,True,***,5888,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
wind_chill,12,62.40649875425323,3.101509475000199e-143,True,***,5903,P,1,난방상승기 (10-1월),5903,Branch_P_Season_1
